esac_id_unique,esac_id,relationship,end_date,c_a_only,data_url,last_reviewed
eme2020crui_5,eme2020crui,"AFE, BMS, HRLOS, IKM, MAR, OLQ, PPEM",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQDMlklbQU7AHSiD_Exjk-oEUvfsaBiZLvHMRPzPL0lhRPPqpgSKfVdHfdjN2A21KyHih_dAKupfJ5G/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_6,eme2020crui,"AFE, BMS, HRLOS, MAR, PPEM, LIB",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRbw5CYCjGzFoWVhlTL6c2pgpGAH5Oos1r0Cg5QACfgsIaPReioDXTV_lfq7zRfKG-9UfXwW7KHJbUQ/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_7,eme2020crui,"AFE, BMS, MAR (+ JIC)",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQbSMJ-UyqZ_E0a0yfZ-Fs0vjlcSzS8EoB7zcg3HKG_CvESIJk3deFCdQSFmYYoPFPtULUlD7i5PapU/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_8,eme2020crui,"AFE, BMS, MTH (+ IJOA, JIC)",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQkkVDBuia3r4Nha0bZG1PR59BzaUQPyuGmDFhpLouMDZWCiGK6MtdS9xvcQKHiU6dvTNiWqRwiYGgA/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_9,eme2020crui,"AFE, BMS, OLQ",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSgbP0h9TG9q9Kz6Trg8i0257lFkTjWsUOQnST81Z-o3oZsJTuGAs2wmQzkOrr3KAlmOVs46W7t_4zZ/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_10,eme2020crui,"AFE, LIS",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vR4sqcnCyvlxC6VHsUpQq7lU4F91IHRSw9O6_p5lfNOdynnshFCfJyuOsq7cMT83iZrOx3KoMoCHCI2/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_11,eme2020crui,"BMS, ENG, HRLOS, IKM,  LIB, MAR, OLQ, PMBE, PPEM",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vS-8t_5wK4wGX6Ld99U2qNBjwJPmKi-GAFuYmX01vCGZdTcs8pinxD-8qgIla9RrfDBzCwlM6fZnIxn/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_12,eme2020crui,"BMS, ENG, HRLOS, MAR, OLQ",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSjHlblnC8xVfx5ibLUk0EoTA3arz5taEBTifZpdyGlaSNBikX8UUBXMMqb9qK4_SrqaDYCmaMQsq9U/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_13,eme2020crui,"BMS, HSC, ECT",2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSvjqRunYu_BzxlhPscxi0AO6Z5lqkGgNQ_FZjXvQzy_182VXiTO9A1hPXCiS69XsQuGKLax-eQdFHF/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_14,eme2020crui,ENG,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQa8fTesEUwm8dLdDPmXfSFhUSXmLcNaTSLtrMPoXe-5Aq5wzjGjgvSBqrHDHmai2XA3KW3GhKXR4Zo/pub?gid=684626521&single=true&output=csv,2022-10-05
eme2020crui_15,eme2020crui,EPREM,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSq5M0UEmBBLkhBj_Lx8a6cyq_30fV8jEH4JNCDGYZohC_CfP15aE60AvNFIzA_8Ok4VBqjC0aPzVMS/pub?gid=684626521&single=true&output=csv,2022-10-05
gsl2020ucd,gsl2020ucd,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSEJlsZ6B3I1woi594hMMRnLpnnLle3CXSxxRRwiJREpyyLywJFLDdThmHcn328JglLYl52hUsYi6h_/pub?gid=684626521&single=true&output=csv,2022-11-02
jbp2022ucd,jbp2022ucd,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT5kJuQA9TnblaJ-ZikPraQGlWTpUyBLr_-pgmRwigKui-Bz6AMoPzUpg73cvEo5LmH0e98HULvFR2e/pub?gid=684626521&single=true&output=csv,2022-11-02
lww2022jisc,lww2022jisc,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQXP6Wi0Cac06N37zuxdEozLkoBlDU3ZBfhsj49bYd88Ho4S4kMgutH8-VrQC-0pHsRVDPI9MgV8BhY/pub?gid=684626521&single=true&output=csv,2022-11-02
microbio2022jisc,microbio2022jisc,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSris3nXb4SBys6ryfwY-apvpe5JaR_EVcy0yRHjYHoKGhcTkUIp3pi2hEIjrfyl1ejv0TRKAqwQC5K/pub?gid=684626521&single=true&output=csv,2022-11-02
tf2022cosec,tf2022cosec,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vThVJypQwga905_e_vg2cLlDcqaL1e71itiu37nMACnwFULphwasLbqhPunIiK854l46eXUQI6jM4E6/pub?gid=684626521&single=true&output=csv,2022-05-04
brill2021jisc,brill2021jisc,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRKPTImUBGmjfypLAOqUA56ri9uwxZuesFdAsyIBtnFWPB95Ep2Lvl_xbtoUKePRVcB9ECcdqY30PLQ/pub?gid=684626521&single=true&output=csv,2022-11-03
brill2021shedl,brill2021shedl,NA,2022-05-25,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQtZtq3YDkvCErt7L0NGH_pCK6Xm8Yi2a0kLs0eLBzhrUWdTS6byLOOv9Pvi4ngBWavQ09VQWfGStSs/pub?gid=684626521&single=true&output=csv,2022-11-03
compbio2021uu,compbio2021uu,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTv5JRs7RHiBVEwsjoGAWQsFk3IbCBwUPJizxt5itvZ_H0AAE6v5guLPcHaflujnowPkgim4-jWeZJE/pub?gid=684626521&single=true&output=csv,2022-11-03
cp2020utwente,cp2020utwente,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT8Drdq3X4tXrnxBCzK_z9WUWDh-ihJHZZdX6N9dq3qAAq5FMvzsoLq5RYKzDNrFkOLGruQg141vGy3/pub?gid=684626521&single=true&output=csv,2022-11-03
cp2022uu,cp2022uu,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRLIhAWNUL27JQfLYTFDiRuhh8waHRrxJGMme5tRHn_nV6BElrC-ao_YaDr-fn0YyHcsWpQ10lxE12q/pub?gid=684626521&single=true&output=csv,2022-11-03
cshl2022kaust,cshl2022kaust,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRa7pt0nwBRvOTQ0rkSQ_PzQcHh08Dgs7yl6aA-hhJT_rP8QtfHTUxX4oRtU7p-UoG9yHJ1b8zf_09R/pub?gid=684626521&single=true&output=csv,2022-11-03
els2022finelib,els2022finelib,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSnzJMEEydvPU-Ac1D9tNCe0lfkrIEvBaJfRufyobZJJvBKD_KfTLvYJi9FoGX5mlzboVgVm5c5_Mwg/pub?gid=684626521&single=true&output=csv,2022-11-03
microbio2022ca,microbio2022ca,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQqCodFGeManVnzRK-JULbax08cV2Z2z5cc4soKmhypp79-ekmnLLukM3jaNAFzWdypsfZX1i7mHgtu/pub?gid=684626521&single=true&output=csv,2022-11-03
rsc2022crui,rsc2022crui,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vR-ztQHN1klskdgeMHY3ULf-hZ5hVXeYh4lAeYvW_dX86ZxiqNt6FYM189TcSFv-0vWzw-bxLFpdv2T/pub?gid=684626521&single=true&output=csv,2022-11-03
sage2020jisc,sage2020jisc,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vS5wB0j-_i-QjnTFuzr6FTf54CO8LVj6RlBSdkFeMGlv7ajWy193fw_raCfhOtMnh9mGrSaAOLHkk6H/pub?gid=684626521&single=true&output=csv,2022-11-03
sage2020shedl,sage2020shedl,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ5hdswn_s_z8CYf4FErmqj8ZHWcNHlX4k5AG0ZNVLt5MQAMBkSB-6A0swJeHYxC3OfTOnKRg6K3mnx/pub?gid=684626521&single=true&output=csv,2022-11-03
sn2020cdl,sn2020cdl,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT5BXMCewPuJCfanDK53XlGwBuTuihztYuh8Gb5GBUuHL_zZRtb6q8HElPO5SQarGmeHbNBx9p_bnFB/pub?gid=684626521&single=true&output=csv,2022-11-03
sn2022co,sn2022co,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSm3gFt4rOa_lqGGuBGZetGn99AedVoYbQTahdZmDrbmWKI9lW3QomaQsRa9VLza4q5tDTYkWSPUOeu/pub?gid=684626521&single=true&output=csv,2022-11-03
tf2020finelib,tf2020finelib,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ19VGGW99Htm7ub6tJnp9qWT393NI5l4Lz3iQlso70wDcTrx-BQ5hYMHLAKg28RNB4ipanuPPOArS9/pub?gid=684626521&single=true&output=csv,2022-11-03
wiley2021csal,wiley2021csal,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTCIkSTaS40GGQqMalUz9Qb8-pDBCCQYktWXBvXEcDh16FZwk5uYMGU9PyUuut0GdzQdCBxc-QKx9rO/pub?gid=684626521&single=true&output=csv,2022-11-03
acs2022hkbu,acs2022hkbu,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQsQ3uRZW0jzifT3y9lbMAAXMsila_1zEY_ZqYjUejeE7SyzAbOSOIQjT2PXXT6-i0DAM_mnIzK-SSx/pub?gid=684626521&single=true&output=csv,2022-08-05
acs2020unit,acs2020unit,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vR2_ybES0ckD0JE5jRpPw8iAK5mGK9JLQeBVY7Ue3JPCYl0V2_yuY1serAY7-Mt13j0NFLI1FVgA3sU/pub?gid=684626521&single=true&output=csv,2022-11-04
acs2021finelib,acs2021finelib,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTGn_dQ-CQOkBFhXUC6yFnCTeWs5UqDpRFelDdh4YkjKWNTyxgaohjX5NquIUWmTc-bkFSYnPjdO2c2/pub?gid=684626521&single=true&output=csv,2022-11-04
aip2021tuwien,aip2021tuwien,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vScRDx95c466WH4NrZrhV8neobU1lpMekgaHKqTYGgqnk0udCoHk3yh0dzMTa4fINP_JR-LOjbxiCPa/pub?gid=684626521&single=true&output=csv,2022-11-04
cam2021czelib_1,cam2021czelib,FULL GOLD/ HYBRID,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRxVlNq6alJXbla5hVljVdXDO9DEYVNuoy7yDKJXphnt_3BsO21M4ZrBxgoNTrlOKgYPiInR3QvawA2/pub?gid=684626521&single=true&output=csv,2022-11-04
cam2021czelib_2,cam2021czelib,HSS GOLD/ HYBRID,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTsy2zfMSb4G_lejiDfbg6PSbC8-W6oaZru8pVI7uXuPDvFSxMSiSD37jjealzaPu3w_lOWizChCx3s/pub?gid=684626521&single=true&output=csv,2022-11-04
cam2021czelib_3,cam2021czelib,STM GOLD/ HYBRID,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ9HtWCMAQGogpKdU26-WJ1dXB8t43pTIuJdZPnbIxHz9BSKNMRkV40YT2J_RnFK_0YubrTmapfd9jj/pub?gid=684626521&single=true&output=csv,2022-11-04
compbio2021uio,compbio2021uio,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ7kyrZR7-MWq0uK540iNvCcHEVaAd51AKxSP2fMHiNfKDWmTOtWpKPgMySGCAmytel8f4SPgEdLa9C/pub?gid=684626521&single=true&output=csv,2022-11-04
eme2021ie,eme2021ie,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQMr3K228FoMT97fR24CaOVgBr4PnYQ4Bs_gsbXdxX9Z62VJrNPDuK-Eeic0JWacXCozVjQMw9drI1c/pub?gid=684626521&single=true&output=csv,2022-11-04
fsg2021caul,fsg2021caul,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSAhhxnHW7nxA99raqFf0c1mS6AKcXAzDW4Gh8SeD0zLM7lb6q1HHFDddqzqy525jZJiGNG8gkG6LtI/pub?gid=684626521&single=true&output=csv,2022-11-04
iop2020delft,iop2020delft,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRw3MAYgY4j5fc9jyUqAGT8oNjN_ykNbaHGVqLtuRiVlC7RGYFGWykKo7KbCFXyRT35OUIMM43IQ-uS/pub?gid=684626521&single=true&output=csv,2022-11-04
microbio2022uaz,microbio2022uaz,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRX0Dy88m7fYykfXbjYRZcPytpl8XExKJqrCOH2_KMx_jDbpUsKyAcnl7TTmqcAIC_NInkiWjrjJa84/pub?gid=684626521&single=true&output=csv,2022-11-04
rsc2022finelib,rsc2022finelib,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRB-459JX4XE2De7IJvXVkKWqUiHu6l_VehqtNlmb21jPatZIR-ifTasfyVFDc1IgEMNuMiD8DeA-3_/pub?gid=684626521&single=true&output=csv,2022-11-04
rsc2022kaust,rsc2022kaust,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSlzgGekAPO4GE_-IcYs04R26McD8l24zZqvUrqOEE6kBbpgzmJMRR3q-5tJ5C3XpSpydPDP7dYTmTb/pub?gid=684626521&single=true&output=csv,2022-11-04
sn2022finelib,sn2022finelib,Nature,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSOsuV2WEGtHEIFRVYY8v89_4RkCjeOr_R6wMXUUPhWftmit9KtF1yJ7Ue5YAfXGgNuMszIiilhtr1-/pub?gid=684626521&single=true&output=csv,2022-11-04
spie2021kaust,spie2021kaust,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQSD6VmV1Vo7yIQb49HVhnTu4pgYb1E4zKoOTKNVwPs6jrj89q2CCLJUcqYxIlSq0sgYG0ty0khqD_T/pub?gid=684626521&single=true&output=csv,2022-11-04
trs2022kaust,trs2022kaust,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQmf0d2-D6GilwcVhf3hzs5WNFOMuEaUY2bhwlRRV87IUzokgsxhSs8CwGpk_gdPH5dJaDIYfofIk9B/pub?gid=684626521&single=true&output=csv,2022-11-04
trs2022osu,trs2022osu,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSnFdrvKavUKX0PkCtPJiIzFgU0IzhHFehUu2nVlU8SkcorZYKT0fFyjeRu9oknT9Y_YDpYX1xj1B-l/pub?gid=684626521&single=true&output=csv,2022-11-02
degruy2021zbw,degruy2021zbw,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdO6kdHUxUr1-2iRgrwkyXpY7-7Thq8KdG8hdigbUH_iqnVstcyiwu-V7O5Ah3LTcW9QsLN3HAql2_/pub?gid=684626521&single=true&output=csv,2022-10-13
acm2021sanlic,acm2021sanlic,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTN0bkASTDuBj9INboN_2gISZxE2kjEWyspIzS1qACq4abtsPjg0zghI8MomIwiDcC7DgG-IuyhQmGN/pub?gid=684626521&single=true&output=csv,2022-10-10
cam2020csic,cam2020csic,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQBtRougfr9aOqdszLrivloMfwT2wVWtBGzupRdvZTNPyHgyiT9fUyiYUD7hP_aNG4j12jPHyo89aaH/pub?gid=684626521&single=true&output=csv,2022-11-07
cam2020unit,cam2020unit,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT1nyyEr73htN14L2YUlFNYNBSK5CYdb_tGGb4QRv_33l8LgkeRQtaXsKa2uxMa7IaDQIyIBs7juSgB/pub?gid=684626521&single=true&output=csv,2022-11-07
compbio2021eifl,compbio2021eifl,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSl8unBOr_T1Fv0NH7cs7fF4hgAWSYBvK5uihDwymN0q6s_doa2B7nPY5Ph2E78pJGfhh1DcaViyZOn/pub?gid=684626521&single=true&output=csv,2022-07-04
jbp2022leiden,jbp2022leiden,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRlGOgDfG22wPMR4HWEzXNczcnI5dR-f7uBNbFYt9ra2jBYFhayfxkcMEX6ARHCRoroGxARi_6Q4pR9/pub?gid=684626521&single=true&output=csv,2022-02-21
acs2020kaust,acs2020kaust,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTPjhNMx4oKbjJP68sfumGBflIQm291R3EwW5jbLPBRxTESW9jxGap4pW5S0eJEk5tOGkXhbaxaRNYN/pub?gid=684626521&single=true&output=csv,2022-11-08
acs2021csiro,acs2021csiro,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTV7Lxkvt7KML2KmA9BQLbvEp4s9saNBH3SXjfwvXaSVss0q1QtAfSwWiZvQyA7Wh7qWMaswRSUN-i5/pub?gid=684626521&single=true&output=csv,2022-11-08
brill2021univie,brill2021univie,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTLWW0DcDdbGN_Z4YA-VXU3O2xlsj7sAtYnmGhc1EVqR7IrzOpO9PcgmRcyKMpQ1Dm7SlqkaRxrwKEQ/pub?gid=684626521&single=true&output=csv,2022-11-08
cam2020carligh,cam2020carligh,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT4PpK3aq0A0SezeEBSHOfLxr8gJ493hkuDWmzPYku59zy2XvXBCpyCIhYb6OyM7wYj3szjFdRI3lVK/pub?gid=684626521&single=true&output=csv,2022-11-08
cam2020iowa,cam2020iowa,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ_L4YdE3ov7nlB1Taubb4LVQT2_wV2gqO0RSmZqUpeIKD1CAcHmhV4DQ1TgToiLnvXJKfYxi8orI-r/pub?gid=684626521&single=true&output=csv,2022-11-08
cam2021julac_1,cam2021julac,Full,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQZMl3RdsBuqcOdiih9ppQxmGQpG5gm__Lu8Poriq30WHnrnESV8A33sv1TP25Wh3OVJmy0qf6hUkmT/pub?gid=684626521&single=true&output=csv,2022-11-08
cam2021julac_2,cam2021julac,HSS,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSkvjwt2zgsu4K6SRPYOGa5bAyYdQi4j28DtNFbls2_OjhUwWxnWTPJdskMOSIPnLbUaEUKHoEJbjnM/pub?gid=684626521&single=true&output=csv,2022-11-08
cam2021kaust,cam2021kaust,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTe8RBtqgj2Ldjmgpik2Q0mPGLOz_Txs0PdlwtVHKyCZwZx470APppQ1w5_72ConaajngHkJvFbDEvI/pub?gid=684626521&single=true&output=csv,2022-11-08
cam2022malmad,cam2022malmad,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQwnBMGGivtOwVQAoKACEe7ZFrTc65MzSmF5MAzVs0ASxN6lp4f_GmUAWbqALfF4zCUm4G6S7nOH2KX/pub?gid=684626521&single=true&output=csv,2022-11-08
compbio2021uva,compbio2021uva,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT6iDzBlgnhU5s5G-pJr5gMDPohXaWAe5XgeFj8egk_6axk61EPVShACPNGzaVTN-KrR3JA0-yGd0ua/pub?gid=684626521&single=true&output=csv,2022-11-08
cshl2022su,cshl2022su,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQmQyA6iLfxYr0S9IcNPcGCxKatg7NOLZz57lF_XItrXqzZkpFu4jd0vTssU4GP7VudWQAzwq_J32ai/pub?gid=684626521&single=true&output=csv,2022-11-08
eme2021czelib_1,eme2021czelib,EMAN/ENG,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQEq-rCRwFr-uOCqNoPkREaNXwblmA5Zv6ofjJlkkHRQJMzNj1RKeAZD91YtQ0gghJvW92bcfuF3tbp/pub?gid=684626521&single=true&output=csv,2022-09-06
eme2021czelib_2,eme2021czelib,EMAN/LIB,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQezEEJeCZSGmjunlgAFSPMvqaEmViih-FRFMgQ-v3u64ChBi6RlM95UKXX59fKliPCR_EwQrxHc2_A/pub?gid=684626521&single=true&output=csv,2022-09-06
eme2021czelib_3,eme2021czelib,ENG,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTkAcUPj6vb4QwhE0H27qSZ1vzNF32B8baiKldF7XcXCMnEdOSBnYvsdMrUw-d4sX_PzenUFITc14Lb/pub?gid=684626521&single=true&output=csv,2022-09-06
eme2021czelib_4,eme2021czelib,EPREM,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQfo4n0o4-uKE-plE7G0dOTFmkfdjksOfT-mDuYh_kPdZ1jOeJqGf0dwpXTQLiUhleNzChBIMXC7Ubb/pub?gid=684626521&single=true&output=csv,2022-09-06
eme2021czelib_5,eme2021czelib,LIB,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT0Kcp9mrxMEZJSzJTSL0RpQC-b0sfaR4D4DbYkkgTWVqMZcTagkXM0Nu83nQZTs2oyvTWwroXKBthG/pub?gid=684626521&single=true&output=csv,2022-09-06
eme2021czelib_6,eme2021czelib,OLQ,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ77tJKGNN9FUTBdfo0xR0SbZJupKXgYQi0dCZIWsdKyKW5I3k46xuC7mFD4m7p6OFdwVJ4BDPzEtNR/pub?gid=684626521&single=true&output=csv,2022-09-06
oxf2020cas,oxf2020cas,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSjh24k7wQNNlqjWESl0YFzmhEX1RHxmH5HuZ4Z0NrvZYp6HtJP2YAqw96s3ppvHZiF5nk_gT2wDZYi/pub?gid=684626521&single=true&output=csv,2022-11-08
ria2021ie,ria2021ie,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSM3mmUq_De8CM0f68f8C00gvyw1qibrg04yx73ty6PYh1eUnt5wEOPOigfJwN4ajEmfG7MuA1U2Hil/pub?gid=684626521&single=true&output=csv,2022-11-08
sage2021crkn,sage2021crkn,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTGlIDpO97HrzjVZVs8PFG3pTRQcGsMyhkjyOzgem5ve2HNtWVdBuDCru2epET3VvX3VP-DGm3IEPS4/pub?gid=684626521&single=true&output=csv,2022-11-08
sn2021gac,sn2021gac,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT0u6tvA56FPhq8F5V4QOVx-n0vyL18QZNFHUGPdcrJqTMENK137xGgDZuOUvwJF0WOkrPjW2vMaH3e/pub?gid=684626521&single=true&output=csv,2022-11-08
tf2021csic,tf2021csic,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRb_U3ohCPENSkMAE99U0DQLTxBDIAX0JK8bJ_oDg2RXGBTbI2cwRg2e14vAaxC_YARvSUBnf8yp5fl/pub?gid=684626521&single=true&output=csv,2022-11-08
trs2022univie,trs2022univie,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vS9JAmLpEhpfNHSE6jdKh1Ft0O-gviDmpW5o8ao94nmoZefMt3OH8259JN_-44w-9jF3reEpiCBQcbq/pub?gid=684626521&single=true&output=csv,2022-11-08
trs2022utwente,trs2022utwente,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgRfABhVKPJ-LX9LIpu964cT9tFNIRrP_iIETaaZ18-VYe7EXMu7g9AwgzGXnVWcnvE26qia101r3l/pub?gid=684626521&single=true&output=csv,2022-11-02
acm2022kemoe,acm2022kemoe,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vT4Aj0hMwYVOlkwoueYFr4DwFhxK0ZBj1YiBzW32eZkvbunuMMiQ9kdCbYC-AvspB-rTzyVp942ZI-n/pub?gid=684626521&single=true&output=csv,2022-11-09
aip2021tib,aip2021tib,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRyG4SxsL00CWcoXlZcScay0MrvzyU7KmRYOD4SZSgJ2DKyji8hBALZ_ZJQ9lV25vU5q50q8lFWVzLc/pub?gid=684626521&single=true&output=csv,2022-08-31
compbio2020ie,compbio2020ie,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vS7hxhU_3HFJQuTYsozsAvREGFwLVEUUeEodAoWwjcGfFehqNEoWqT0IEm14Ca5ac8YlLKDG-439LCg/pub?gid=684626521&single=true&output=csv,2022-11-09
compbio2022utu,compbio2022utu,NA,2024-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vS1L0CkHS7wzCXuRpdYVGXXqVPKh7OcSffX2Wth52RhLI-LAo596mjaJpcvwGwI-KsERZCc6oxeV1Ts/pub?gid=684626521&single=true&output=csv,2022-11-09
degruy2021unit,degruy2021unit,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vSgFGcgUZpscGSM0CqzWP_xhw8Et8WFHANa_MmmDZaAVqkrf3YT4Y59XleJj4VLdIYauYaICVyX6cQw/pub?gid=684626521&single=true&output=csv,2022-11-09
edp2021mpdl,edp2021mpdl,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vRzSR1rV9_LZoJ_6F5xObd_JgzktwEwtm6k-1uX5AAa9vLKtw9nz3eiGGXBi6NSBnBjLUhrSRrW1iz3/pub?gid=684626521&single=true&output=csv,2022-11-09
fsg2022uu,fsg2022uu,NA,2023-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTQ8hURlo19jRkB1Loer-iFHG8v3AU4mJyrlh_lrBnQCQnoLQ48yTyDxHki8rNvwDAMOuSOOVhEWiZr/pub?gid=684626521&single=true&output=csv,2022-08-24
iop2020cern,iop2020cern,NA,2022-12-31,yes,https://docs.google.com/spreadsheets/d/e/2PACX-1vTPGQTqsBU7t043WIaRxoRA5D3zgxN2WnnWdQOkom7jl7BMoRODbGR011JhFUlvNjc5quAYlNuWO_q6/pub?gid=684626521&single=true&output=csv,2022-11-09
